order_item_id,order_id,quantity,container_id
38777,25903,1,5
38778,25904,1,5
38779,25905,1,9
38780,25906,1,4
38781,25907,1,6
38782,25907,1,4
38783,25908,1,12
38784,25908,1,13
38785,25909,1,1
38786,25909,1,1
38787,25910,1,10
38788,25911,1,3
38789,25911,1,1
38790,25912,1,1
38791,25912,1,4
38792,25913,1,2
38793,25914,1,2
38794,25914,1,6
38795,25915,1,2
38796,25916,1,3
38797,25917,1,2
38798,25917,1,5
38799,25918,1,5
38800,25919,1,5
38801,25920,1,5
38802,25921,1,5
38803,25921,1,4
38804,25922,1,2
38805,25923,1,10
38806,25924,1,3
38807,25925,1,3
38808,25926,1,11
38809,25927,1,9
38810,25928,1,9
38811,25928,1,1
38812,25929,1,7
38813,25929,1,3
38814,25930,1,4
38815,25930,1,10
38816,25931,1,7
38817,25931,1,8
38818,25932,1,2
38819,25932,1,13
38820,25933,1,2
38821,25933,1,7
38822,25934,1,3
38823,25934,1,13
38824,25935,1,5
38825,25935,1,1
38826,25936,1,11
38827,25936,1,10
38828,25937,1,10
38829,25938,1,5
38830,25938,1,10
38831,25939,1,12
38832,25940,1,1
38833,25941,1,1
38834,25942,1,4
38835,25942,1,5
38836,25943,1,4
38837,25944,1,7
38838,25945,1,14
38839,25945,1,1
38840,25946,1,2
38841,25947,1,3
38842,25947,1,9
38843,25948,1,5
38844,25948,1,8
38845,25949,1,2
38846,25950,1,12
38847,25950,1,9
38848,25951,1,9
38849,25952,1,6
38850,25952,1,2
38851,25953,1,9
38852,25953,1,8
38853,25954,1,7
38854,25955,1,14
38855,25955,1,5
38856,25956,1,6
38857,25956,1,1
38858,25957,1,2
38859,25958,1,7
38860,25958,1,1
38861,25959,1,2
38862,25960,1,3
38863,25961,1,6
38864,25962,1,13
38865,25962,1,1
38866,25963,1,7
38867,25963,1,2
38868,25964,1,10
38869,25964,1,1
38870,25965,1,4
38871,25966,1,2
38872,25966,1,9
38873,25967,1,6
38874,25967,1,9
38875,25968,1,2
38876,25968,1,4
38877,25969,1,1
38878,25969,1,9
38879,25970,1,11
38880,25970,1,9
38881,25971,1,1
38882,25972,1,4
38883,25973,1,5
38884,25974,1,6
38885,25975,1,10
38886,25976,1,1
38887,25976,1,4
38888,25977,1,6
38889,25978,1,5
38890,25978,1,1
38891,25979,1,5
38892,25979,1,12
38893,25980,1,3
38894,25981,1,4
38895,25981,1,11
38896,25982,1,4
38897,25982,1,2
38898,25983,1,4
38899,25983,1,2
38900,25984,1,4
38901,25985,1,11
38902,25985,1,5
38903,25986,1,8
38904,25986,1,5
38905,25987,1,2
38906,25988,1,8
38907,25989,1,4
38908,25990,1,2
38909,25990,1,4
38910,25991,1,7
38911,25992,1,4
38912,25993,1,9
38913,25993,1,12
38914,25994,1,2
38915,25994,1,3
38916,25995,1,1
38917,25995,1,5
38918,25996,1,13
38919,25996,1,2
38920,25997,1,2
38921,25998,1,2
38922,25998,1,4
38923,25999,1,6
38924,25999,1,1
38925,26000,1,1
38926,26001,1,2
38927,26001,1,3
38928,26002,1,9
38929,26003,1,9
38930,26004,1,6
38931,26004,1,1
38932,26005,1,1
38933,26006,1,4
38934,26006,1,4
38935,26007,1,2
38936,26007,1,10
38937,26008,1,10
38938,26009,1,9
38939,26010,1,7
38940,26010,1,5
38941,26011,1,3
38942,26012,1,7
38943,26013,1,3
38944,26014,1,7
38945,26014,1,6
38946,26015,1,2
38947,26015,1,11
38948,26016,1,9
38949,26017,1,4
38950,26018,1,5
38951,26019,1,2
38952,26020,1,2
38953,26020,1,2
38954,26021,1,3
38955,26021,1,6
38956,26022,1,9
38957,26022,1,6
38958,26023,1,5
38959,26024,1,9
38960,26025,1,5
38961,26026,1,12
38962,26026,1,4
38963,26027,1,8
38964,26027,1,1
38965,26028,1,3
38966,26029,1,3
38967,26029,1,2
38968,26030,1,1
38969,26031,1,7
38970,26032,1,4
38971,26033,1,4
38972,26033,1,4
38973,26034,1,5
38974,26034,1,3
38975,26035,1,5
38976,26036,1,4
38977,26036,1,1
38978,26037,1,7
38979,26038,1,5
38980,26038,1,11
38981,26039,1,9
38982,26039,1,2
38983,26040,1,2
38984,26040,1,1
38985,26041,1,6
38986,26041,1,8
38987,26042,1,5
38988,26043,1,2
38989,26044,1,5
38990,26044,1,2
38991,26045,1,7
38992,26046,1,9
38993,26046,1,4
38994,26047,1,9
38995,26047,1,9
38996,26048,1,1
38997,26048,1,2
38998,26049,1,2
38999,26050,1,11
39000,26051,1,3
39001,26051,1,10
39002,26052,1,2
39003,26052,1,8
39004,26053,1,6
39005,26053,1,5
39006,26054,1,9
39007,26054,1,8
39008,26055,1,2
39009,26056,1,2
39010,26057,1,6
39011,26058,1,5
39012,26059,1,5
39013,26059,1,1
39014,26060,1,1
39015,26060,1,6
39016,26061,1,12
39017,26061,1,1
39018,26062,1,5
39019,26063,1,6
39020,26064,1,7
39021,26064,1,1
39022,26065,1,13
39023,26066,1,5
39024,26067,1,11
39025,26067,1,8
39026,26068,1,2
39027,26069,1,6
39028,26069,1,5
39029,26070,1,8
39030,26071,1,5
39031,26072,1,8
39032,26072,1,3
39033,26073,1,1
39034,26074,1,2
39035,26074,1,13
39036,26075,1,7
39037,26075,1,2
39038,26076,1,3
39039,26076,1,3
39040,26077,1,13
39041,26077,1,5
39042,26078,1,8
39043,26078,1,3
39044,26079,1,9
39045,26080,1,4
39046,26081,1,6
39047,26081,1,3
39048,26082,1,3
39049,26083,1,4
39050,26084,1,2
39051,26084,1,1
39052,26085,1,4
39053,26085,1,6
39054,26086,1,11
39055,26086,1,14
39056,26087,1,9
39057,26087,1,4
39058,26088,1,9
39059,26088,1,11
39060,26089,1,6
39061,26089,1,9
39062,26090,1,4
39063,26090,1,9
39064,26091,1,8
39065,26092,1,1
39066,26093,1,8
39067,26094,1,2
39068,26095,1,8
39069,26096,1,10
39070,26097,1,2
39071,26097,1,4
39072,26098,1,6
39073,26098,1,4
39074,26099,1,3
39075,26099,1,5
39076,26100,1,9
39077,26100,1,6
39078,26101,1,6
39079,26101,1,4
39080,26102,1,6
39081,26102,1,6
39082,26103,1,6
39083,26103,1,7
39084,26104,1,8
39085,26104,1,1
39086,26105,1,7
39087,26106,1,9
39088,26107,1,1
39089,26108,1,13
39090,26108,1,10
39091,26109,1,11
39092,26110,1,1
39093,26111,1,4
39094,26111,1,2
39095,26112,1,1
39096,26113,1,8
39097,26114,1,6
39098,26114,1,3
39099,26115,1,3
39100,26115,1,1
39101,26116,1,7
39102,26116,1,3
39103,26117,1,2
39104,26117,1,6
39105,26118,1,2
39106,26118,1,10
39107,26119,1,2
39108,26119,1,8
39109,26120,1,5
39110,26120,1,1
39111,26121,1,9
39112,26121,1,3
39113,26122,1,2
39114,26122,1,7
39115,26123,1,3
39116,26123,1,2
39117,26124,1,7
39118,26124,1,11
39119,26125,1,5
39120,26126,1,3
39121,26126,1,11
39122,26127,1,8
39123,26128,1,6
39124,26129,1,3
39125,26130,1,6
39126,26130,1,4
39127,26131,1,7
39128,26132,1,4
39129,26133,1,9
39130,26134,1,2
39131,26134,1,6
39132,26135,1,5
39133,26135,1,4
39134,26136,1,6
39135,26136,1,5
39136,26137,1,5
39137,26137,1,3
39138,26138,1,5
39139,26139,1,4
39140,26139,1,11
39141,26140,1,3
39142,26141,1,4
39143,26141,1,1
39144,26142,1,11
39145,26143,1,3
39146,26144,1,10
39147,26144,1,12
39148,26145,1,6
39149,26146,1,7
39150,26147,1,13
39151,26147,1,2
39152,26148,1,10
39153,26149,1,11
39154,26149,1,7
39155,26150,1,2
39156,26151,1,4
39157,26151,1,5
39158,26152,1,7
39159,26152,1,3
39160,26153,1,9
39161,26154,1,2
39162,26154,1,2
39163,26155,1,8
39164,26155,1,6
39165,26156,1,6
39166,26156,1,4
39167,26157,1,10
39168,26157,1,1
39169,26158,1,6
39170,26158,1,3
39171,26159,1,3
39172,26159,1,4
39173,26160,1,1
39174,26161,1,5
39175,26161,1,5
39176,26162,1,6
39177,26163,1,3
39178,26163,1,1
39179,26164,1,6
39180,26164,1,1
39181,26165,1,7
39182,26166,1,6
39183,26167,1,4
39184,26167,1,3
39185,26168,1,4
39186,26168,1,9
39187,26169,1,2
39188,26169,1,5
39189,26170,1,2
39190,26170,1,6
39191,26171,1,1
39192,26172,1,1
39193,26173,1,5
39194,26174,1,1
39195,26174,1,2
39196,26175,1,4
39197,26176,1,5
39198,26176,1,11
39199,26177,1,7
39200,26178,1,4
39201,26179,1,1
39202,26180,1,12
39203,26181,1,1
39204,26182,1,1
39205,26183,1,9
39206,26184,1,6
39207,26184,1,5
39208,26185,1,2
39209,26185,1,2
39210,26186,1,11
39211,26187,1,2
39212,26188,1,8
39213,26188,1,4
39214,26189,1,14
39215,26189,1,1
39216,26190,1,6
39217,26190,1,5
39218,26191,1,4
39219,26191,1,2
39220,26192,1,5
39221,26192,1,7
39222,26193,1,1
39223,26194,1,8
39224,26194,1,2
39225,26195,1,1
39226,26196,1,7
39227,26197,1,5
39228,26197,1,3
39229,26198,1,8
39230,26199,1,7
39231,26200,1,10
39232,26200,1,1
39233,26201,1,3
39234,26201,1,3
39235,26202,1,1
39236,26203,1,10
39237,26203,1,9
39238,26204,1,12
39239,26205,1,7
39240,26205,1,1
39241,26206,1,3
39242,26206,1,2
39243,26207,1,7
39244,26207,1,4
39245,26208,1,11
39246,26208,1,5
39247,26209,1,8
39248,26209,1,2
39249,26210,1,2
39250,26211,1,5
39251,26211,1,8
39252,26212,1,6
39253,26213,1,11
39254,26213,1,1
39255,26214,1,5
39256,26214,1,4
39257,26215,1,8
39258,26216,1,2
39259,26217,1,11
39260,26218,1,6
39261,26218,1,5
39262,26219,1,11
39263,26220,1,7
39264,26220,1,1
39265,26221,1,6
39266,26221,1,12
39267,26222,1,3
39268,26222,1,8
39269,26223,1,9
39270,26223,1,4
39271,26224,1,10
39272,26224,1,7
39273,26225,1,5
39274,26225,1,5
39275,26226,1,3
39276,26227,1,9
39277,26228,1,3
39278,26228,1,3
39279,26229,1,1
39280,26229,1,2
39281,26230,1,9
39282,26230,1,7
39283,26231,1,1
39284,26231,1,2
39285,26232,1,5
39286,26232,1,3
39287,26233,1,5
39288,26233,1,8
39289,26234,1,5
39290,26234,1,1
39291,26235,1,4
39292,26235,1,4
39293,26236,1,4
39294,26236,1,6
39295,26237,1,9
39296,26237,1,2
39297,26238,1,2
39298,26238,1,2
39299,26239,1,4
39300,26240,1,8
39301,26241,1,7
39302,26242,1,2
39303,26242,1,6
39304,26243,1,5
39305,26243,1,2
39306,26244,1,10
39307,26245,1,7
39308,26246,1,1
39309,26247,1,1
39310,26248,1,5
39311,26248,1,3
39312,26249,1,7
39313,26250,1,1
39314,26250,1,7
39315,26251,1,11
39316,26252,1,13
39317,26253,1,4
39318,26253,1,3
39319,26254,1,6
39320,26254,1,3
39321,26255,1,1
39322,26255,1,9
39323,26256,1,4
39324,26256,1,1
39325,26257,1,2
39326,26258,1,9
39327,26258,1,11
39328,26259,1,2
39329,26260,1,2
39330,26261,1,2
39331,26262,1,6
39332,26262,1,6
39333,26263,1,11
39334,26263,1,4
39335,26264,1,1
39336,26265,1,5
39337,26265,1,10
39338,26266,1,4
39339,26266,1,6
39340,26267,1,14
39341,26267,1,5
39342,26268,1,2
39343,26268,1,6
39344,26269,1,6
39345,26269,1,4
39346,26270,1,6
39347,26270,1,13
39348,26271,1,4
39349,26271,1,1
39350,26272,1,6
39351,26273,1,2
39352,26274,1,6
39353,26274,1,2
39354,26275,1,5
39355,26276,1,5
39356,26277,1,3
39357,26278,1,2
39358,26278,1,2
39359,26279,1,5
39360,26279,1,6
39361,26280,1,2
39362,26281,1,2
39363,26282,1,9
39364,26283,1,10
39365,26284,1,3
39366,26284,1,10
39367,26285,1,3
39368,26286,1,2
39369,26286,1,12
39370,26287,1,4
39371,26288,1,8
39372,26288,1,5
39373,26289,1,12
39374,26289,1,10
39375,26290,1,6
39376,26290,1,3
39377,26291,1,3
39378,26292,1,5
39379,26293,1,9
39380,26293,1,12
39381,26294,1,8
39382,26294,1,2
39383,26295,1,3
39384,26295,1,4
39385,26296,1,2
39386,26296,1,5
39387,26297,1,2
39388,26297,1,4
39389,26298,1,8
39390,26299,1,2
39391,26299,1,2
39392,26300,1,2
39393,26301,1,4
39394,26301,1,2
39395,26302,1,6
39396,26302,1,2
39397,26303,1,1
39398,26304,1,5
39399,26305,1,8
39400,26306,1,6
39401,26306,1,3
39402,26307,1,3
39403,26308,1,1
39404,26309,1,2
39405,26309,1,5
39406,26310,1,2
39407,26311,1,9
39408,26312,1,5
39409,26313,1,13
39410,26314,1,1
39411,26314,1,3
39412,26315,1,6
39413,26316,1,2
39414,26316,1,6
39415,26317,1,7
39416,26317,1,1
39417,26318,1,7
39418,26318,1,3
39419,26319,1,3
39420,26320,1,5
39421,26320,1,4
39422,26321,1,10
39423,26322,1,5
39424,26323,1,6
39425,26323,1,6
39426,26324,1,4
39427,26325,1,8
39428,26325,1,5
39429,26326,1,5
39430,26327,1,5
39431,26327,1,5
39432,26328,1,8
39433,26328,1,6
39434,26329,1,1
39435,26330,1,6
39436,26330,1,8
39437,26331,1,2
39438,26332,1,1
39439,26333,1,2
39440,26333,1,7
39441,26334,1,8
39442,26334,1,3
39443,26335,1,4
39444,26335,1,3
39445,26336,1,7
39446,26336,1,13
39447,26337,1,4
39448,26337,1,3
39449,26338,1,7
39450,26339,1,7
39451,26340,1,3
39452,26341,1,5
39453,26342,1,2
39454,26342,1,7
39455,26343,1,6
39456,26344,1,2
39457,26345,1,6
39458,26346,1,3
39459,26346,1,4
39460,26347,1,1
39461,26347,1,6
39462,26348,1,4
39463,26348,1,14
39464,26349,1,3
39465,26349,1,6
39466,26350,1,5
39467,26350,1,7
39468,26351,1,2
39469,26352,1,5
39470,26353,1,5
39471,26354,1,2
39472,26355,1,1
39473,26356,1,4
39474,26356,1,11
39475,26357,1,2
39476,26357,1,2
39477,26358,1,4
39478,26358,1,2
39479,26359,1,5
39480,26360,1,3
39481,26360,1,8
39482,26361,1,6
39483,26362,1,12
39484,26362,1,9
39485,26363,1,3
39486,26363,1,12
39487,26364,1,2
39488,26365,1,6
39489,26365,1,7
39490,26366,1,2
39491,26367,1,7
39492,26368,1,5
39493,26369,1,2
39494,26369,1,4
39495,26370,1,5
39496,26370,1,5
39497,26371,1,3
39498,26372,1,10
39499,26373,1,5
39500,26374,1,8
39501,26374,1,4
39502,26375,1,10
39503,26375,1,1
39504,26376,1,4
39505,26377,1,10
39506,26378,1,2
39507,26379,1,10
39508,26380,1,6
39509,26380,1,4
39510,26381,1,1
39511,26382,1,9
39512,26382,1,7
39513,26383,1,2
39514,26383,1,2
39515,26384,1,6
39516,26385,1,6
39517,26385,1,10
39518,26386,1,8
39519,26386,1,5
39520,26387,1,7
39521,26388,1,2
39522,26389,1,4
39523,26390,1,1
39524,26391,1,3
39525,26391,1,10
39526,26392,1,13
39527,26392,1,12
39528,26393,1,1
39529,26394,1,1
39530,26395,1,2
39531,26396,1,2
39532,26397,1,8
39533,26397,1,4
39534,26398,1,12
39535,26398,1,4
39536,26399,1,4
39537,26399,1,10
39538,26400,1,1
39539,26401,1,5
39540,26402,1,5
39541,26402,1,4
39542,26403,1,12
39543,26403,1,5
39544,26404,1,2
39545,26404,1,12
39546,26405,1,4
39547,26405,1,12
39548,26406,1,10
39549,26407,1,10
39550,26407,1,4
39551,26408,1,5
39552,26408,1,6
39553,26409,1,1
39554,26410,1,1
39555,26410,1,7
39556,26411,1,9
39557,26411,1,4
39558,26412,1,5
39559,26412,1,5
39560,26413,1,7
39561,26414,1,2
39562,26415,1,5
39563,26416,1,2
39564,26416,1,14
39565,26417,1,3
39566,26417,1,2
39567,26418,1,6
39568,26419,1,2
39569,26420,1,2
39570,26420,1,1
39571,26421,1,5
39572,26421,1,1
39573,26422,1,4
39574,26422,1,1
39575,26423,1,5
39576,26423,1,2
39577,26424,1,5
39578,26425,1,11
39579,26426,1,4
39580,26427,1,5
39581,26428,1,3
39582,26428,1,1
39583,26429,1,11
39584,26429,1,12
39585,26430,1,1
39586,26431,1,1
39587,26432,1,8
39588,26432,1,3
39589,26433,1,2
39590,26434,1,2
39591,26434,1,4
39592,26435,1,9
39593,26436,1,7
39594,26437,1,2
39595,26437,1,2
39596,26438,1,2
39597,26438,1,3
39598,26439,1,2
39599,26439,1,3
39600,26440,1,8
39601,26441,1,6
39602,26442,1,8
39603,26442,1,11
39604,26443,1,6
39605,26444,1,10
39606,26445,1,9
39607,26445,1,1
39608,26446,1,8
39609,26446,1,2
39610,26447,1,4
39611,26448,1,5
39612,26449,1,1
39613,26449,1,14
39614,26450,1,2
39615,26450,1,4
39616,26451,1,6
39617,26452,1,7
39618,26452,1,5
39619,26453,1,9
39620,26454,1,3
39621,26455,1,6
39622,26455,1,1
39623,26456,1,2
39624,26456,1,4
39625,26457,1,8
39626,26458,1,6
39627,26459,1,4
39628,26459,1,4
39629,26460,1,3
39630,26461,1,3
39631,26462,1,10
39632,26462,1,9
39633,26463,1,7
39634,26463,1,3
39635,26464,1,10
39636,26465,1,3
39637,26466,1,1
39638,26466,1,5
39639,26467,1,4
39640,26468,1,11
39641,26468,1,4
39642,26469,1,1
39643,26469,1,2
39644,26470,1,10
39645,26471,1,4
39646,26471,1,5
39647,26472,1,9
39648,26472,1,1
39649,26473,1,2
39650,26474,1,4
39651,26474,1,7
39652,26475,1,3
39653,26475,1,8
39654,26476,1,2
39655,26477,1,1
39656,26478,1,5
39657,26478,1,10
39658,26479,1,6
39659,26479,1,6
39660,26480,1,4
39661,26481,1,4
39662,26482,1,9
39663,26483,1,7
39664,26483,1,3
39665,26484,1,1
39666,26484,1,2
39667,26485,1,5
39668,26486,1,2
39669,26486,1,1
39670,26487,1,6
39671,26487,1,3
39672,26488,1,1
39673,26489,1,1
39674,26489,1,10
39675,26490,1,4
39676,26490,1,11
39677,26491,1,2
39678,26492,1,6
39679,26493,1,2
39680,26493,1,7
39681,26494,1,2
39682,26495,1,12
39683,26496,1,8
39684,26496,1,8
39685,26497,1,7
39686,26497,1,3
39687,26498,1,9
39688,26498,1,6
39689,26499,1,5
39690,26500,1,4
39691,26501,1,4
39692,26502,1,3
39693,26502,1,9
39694,26503,1,3
39695,26504,1,3
39696,26505,1,3
39697,26505,1,10
39698,26506,1,2
39699,26507,1,10
39700,26508,1,5
39701,26508,1,1
39702,26509,1,9
39703,26510,1,4
39704,26510,1,12
39705,26511,1,5
39706,26512,1,2
39707,26513,1,3
39708,26514,1,8
39709,26515,1,5
39710,26516,1,5
39711,26517,1,4
39712,26517,1,2
39713,26518,1,7
39714,26518,1,1
39715,26519,1,12
39716,26520,1,12
39717,26521,1,5
39718,26522,1,2
39719,26522,1,8
39720,26523,1,8
39721,26524,1,1
39722,26525,1,2
39723,26526,1,7
39724,26527,1,2
39725,26528,1,6
39726,26528,1,3
39727,26529,1,4
39728,26530,1,13
39729,26531,1,3
39730,26531,1,6
39731,26532,1,7
39732,26533,1,5
39733,26534,1,2
39734,26534,1,12
39735,26535,1,6
39736,26536,1,3
39737,26536,1,1
39738,26537,1,3
39739,26537,1,1
39740,26538,1,2
39741,26538,1,5
39742,26539,1,2
39743,26539,1,2
39744,26540,1,14
39745,26541,1,6
39746,26542,1,2
39747,26543,1,7
39748,26544,1,2
39749,26544,1,1
39750,26545,1,2
39751,26546,1,2
39752,26547,1,2
39753,26547,1,1
39754,26548,1,8
39755,26548,1,6
39756,26549,1,2
39757,26549,1,6
39758,26550,1,8
39759,26550,1,4
39760,26551,1,8
39761,26552,1,7
39762,26553,1,14
39763,26553,1,5
39764,26554,1,1
39765,26555,1,2
39766,26556,1,7
39767,26557,1,6
39768,26558,1,2
39769,26558,1,4
39770,26559,1,3
39771,26559,1,8
39772,26560,1,1
39773,26561,1,3
39774,26561,1,12
39775,26562,1,1
39776,26563,1,4
39777,26563,1,4
39778,26564,1,10
39779,26565,1,11
39780,26566,1,3
39781,26566,1,8
39782,26567,1,10
39783,26567,1,8
39784,26568,1,9
39785,26569,1,4
39786,26570,1,8
39787,26570,1,11
39788,26571,1,6
39789,26571,1,7
39790,26572,1,4
39791,26573,1,5
39792,26574,1,10
39793,26574,1,8
39794,26575,1,9
39795,26576,1,4
39796,26577,1,6
39797,26578,1,2
39798,26579,1,10
39799,26579,1,6
39800,26580,1,5
39801,26581,1,1
39802,26581,1,10
39803,26582,1,13
39804,26582,1,6
39805,26583,1,5
39806,26584,1,4
39807,26584,1,11
39808,26585,1,1
39809,26585,1,9
39810,26586,1,1
39811,26587,1,2
39812,26588,1,11
39813,26588,1,4
39814,26589,1,9
39815,26589,1,8
39816,26590,1,6
39817,26591,1,4
39818,26591,1,2
39819,26592,1,3
39820,26592,1,5
39821,26593,1,2
39822,26594,1,10
39823,26594,1,3
39824,26595,1,5
39825,26596,1,2
39826,26597,1,10
39827,26597,1,5
39828,26598,1,1
39829,26598,1,8
39830,26599,1,3
39831,26600,1,5
39832,26600,1,8
39833,26601,1,5
39834,26602,1,7
39835,26602,1,1
39836,26603,1,3
39837,26603,1,5
39838,26604,1,4
39839,26604,1,10
39840,26605,1,5
39841,26605,1,12
39842,26606,1,2
39843,26606,1,2
39844,26607,1,5
39845,26607,1,4
39846,26608,1,2
39847,26609,1,4
39848,26610,1,7
39849,26611,1,2
39850,26611,1,10
39851,26612,1,3
39852,26612,1,4
39853,26613,1,5
39854,26614,1,9
39855,26615,1,2
39856,26615,1,10
39857,26616,1,2
39858,26616,1,4
39859,26617,1,1
39860,26617,1,1
39861,26618,1,1
39862,26619,1,12
39863,26620,1,1
39864,26620,1,5
39865,26621,1,2
39866,26621,1,5
39867,26622,1,13
39868,26622,1,1
39869,26623,1,6
39870,26623,1,6
39871,26624,1,8
39872,26625,1,1
39873,26626,1,3
39874,26626,1,10
39875,26627,1,2
39876,26628,1,9
39877,26629,1,9
39878,26630,1,7
39879,26631,1,6
39880,26632,1,6
39881,26632,1,6
39882,26633,1,1
39883,26634,1,9
39884,26635,1,3
39885,26636,1,11
39886,26637,1,7
39887,26637,1,1
39888,26638,1,5
39889,26639,1,12
39890,26640,1,3
39891,26640,1,3
39892,26641,1,2
39893,26641,1,1
39894,26642,1,2
39895,26643,1,7
39896,26643,1,5
39897,26644,1,1
39898,26644,1,5
39899,26645,1,9
39900,26645,1,7
39901,26646,1,5
39902,26646,1,2
39903,26647,1,5
39904,26648,1,2
39905,26649,1,2
39906,26649,1,1
39907,26650,1,7
39908,26651,1,3
39909,26652,1,10
39910,26652,1,5
39911,26653,1,2
39912,26653,1,2
39913,26654,1,5
39914,26655,1,1
39915,26655,1,4
39916,26656,1,1
39917,26656,1,5
39918,26657,1,4
39919,26657,1,8
39920,26658,1,6
39921,26659,1,1
39922,26659,1,10
39923,26660,1,4
39924,26660,1,6
39925,26661,1,1
39926,26661,1,2
39927,26662,1,7
39928,26662,1,9
39929,26663,1,4
39930,26663,1,5
39931,26664,1,8
39932,26665,1,9
39933,26666,1,7
39934,26666,1,8
39935,26667,1,5
39936,26668,1,13
39937,26668,1,2
39938,26669,1,8
39939,26669,1,6
39940,26670,1,4
39941,26671,1,11
39942,26671,1,2
39943,26672,1,7
39944,26672,1,2
39945,26673,1,5
39946,26674,1,2
39947,26675,1,1
39948,26675,1,6
39949,26676,1,1
39950,26677,1,7
39951,26678,1,9
39952,26678,1,4
39953,26679,1,2
39954,26679,1,14
39955,26680,1,6
39956,26681,1,8
39957,26682,1,14
39958,26683,1,8
39959,26684,1,3
39960,26685,1,1
39961,26686,1,3
39962,26686,1,6
39963,26687,1,1
39964,26688,1,5
39965,26688,1,5
39966,26689,1,4
39967,26690,1,12
39968,26691,1,2
39969,26691,1,4
39970,26692,1,2
39971,26692,1,1
39972,26693,1,8
39973,26693,1,1
39974,26694,1,10
39975,26694,1,3
39976,26695,1,12
39977,26695,1,8
39978,26696,1,6
39979,26697,1,12
39980,26697,1,1
39981,26698,1,5
39982,26698,1,4
39983,26699,1,1
39984,26699,1,2
39985,26700,1,5
39986,26700,1,4
39987,26701,1,5
39988,26701,1,2
39989,26702,1,2
39990,26703,1,1
39991,26703,1,12
39992,26704,1,1
39993,26705,1,1
39994,26705,1,4
39995,26706,1,11
39996,26706,1,3
39997,26707,1,8
39998,26707,1,3
39999,26708,1,5
40000,26709,1,2
40001,26710,1,6
40002,26710,1,1
40003,26711,1,4
40004,26711,1,1
40005,26712,1,11
40006,26712,1,14
40007,26713,1,4
40008,26714,1,9
40009,26714,1,5
40010,26715,1,5
40011,26716,1,6
40012,26717,1,12
40013,26718,1,12
40014,26718,1,2
40015,26719,1,1
40016,26719,1,7
40017,26720,1,1
40018,26720,1,12
40019,26721,1,4
40020,26722,1,4
40021,26722,1,1
40022,26723,1,9
40023,26723,1,2
40024,26724,1,6
40025,26724,1,5
40026,26725,1,11
40027,26725,1,1
40028,26726,1,3
40029,26726,1,7
40030,26727,1,6
40031,26727,1,14
40032,26728,1,7
40033,26728,1,9
40034,26729,1,7
40035,26729,1,4
40036,26730,1,8
40037,26730,1,10
40038,26731,1,4
40039,26731,1,2
40040,26732,1,5
40041,26733,1,2
40042,26734,1,6
40043,26734,1,2
40044,26735,1,4
40045,26735,1,10
40046,26736,1,11
40047,26737,1,8
40048,26737,1,6
40049,26738,1,7
40050,26739,1,6
40051,26739,1,7
40052,26740,1,5
40053,26740,1,2
40054,26741,1,11
40055,26742,1,2
40056,26743,1,2
40057,26743,1,5
40058,26744,1,6
40059,26745,1,7
40060,26745,1,10
40061,26746,1,7
40062,26746,1,5
40063,26747,1,1
40064,26747,1,7
40065,26748,1,4
40066,26749,1,6
40067,26749,1,1
40068,26750,1,3
40069,26751,1,8
40070,26751,1,7
40071,26752,1,9
40072,26753,1,6
40073,26754,1,13
40074,26754,1,10
40075,26755,1,4
40076,26756,1,6
40077,26757,1,7
40078,26757,1,5
40079,26758,1,4
40080,26759,1,5
40081,26759,1,4
40082,26760,1,1
40083,26760,1,3
40084,26761,1,4
40085,26761,1,2
40086,26762,1,2
40087,26763,1,1
40088,26763,1,3
40089,26764,1,10
40090,26765,1,6
40091,26765,1,1
40092,26766,1,14
40093,26766,1,4
40094,26767,1,3
40095,26768,1,7
40096,26769,1,9
40097,26770,1,3
40098,26770,1,5
40099,26771,1,4
40100,26772,1,1
40101,26773,1,1
40102,26773,1,7
40103,26774,1,1
40104,26775,1,5
40105,26776,1,2
40106,26777,1,6
40107,26778,1,2
40108,26779,1,5
40109,26779,1,10
40110,26780,1,1
40111,26781,1,4
40112,26782,1,1
40113,26783,1,4
40114,26783,1,2
40115,26784,1,4
40116,26784,1,6
40117,26785,1,7
40118,26785,1,3
40119,26786,1,3
40120,26787,1,4
40121,26788,1,13
40122,26788,1,11
40123,26789,1,10
40124,26790,1,8
40125,26790,1,9
40126,26791,1,8
40127,26792,1,13
40128,26793,1,3
40129,26793,1,2
40130,26794,1,6
40131,26795,1,5
40132,26795,1,2
40133,26796,1,11
40134,26796,1,8
40135,26797,1,14
40136,26797,1,4
40137,26798,1,1
40138,26799,1,1
40139,26799,1,9
40140,26800,1,2
40141,26800,1,14
40142,26801,1,7
40143,26801,1,2
40144,26802,1,6
40145,26803,1,2
40146,26804,1,2
40147,26804,1,3
40148,26805,1,10
40149,26805,1,5
40150,26806,1,1
40151,26807,1,6
40152,26807,1,9
40153,26808,1,4
40154,26809,1,1
40155,26809,1,2
40156,26810,1,10
40157,26811,1,1
40158,26811,1,4
40159,26812,1,6
40160,26813,1,5
40161,26813,1,5
40162,26814,1,10
40163,26815,1,8
40164,26816,1,6
40165,26816,1,11
40166,26817,1,5
40167,26818,1,4
40168,26819,1,3
40169,26820,1,5
40170,26821,1,1
40171,26822,1,10
40172,26823,1,10
40173,26824,1,10
40174,26825,1,2
